ANO_BO,NUM_BO,NUMERO_BOLETIM,BO_INICIADO,BO_EMITIDO,DATAOCORRENCIA,HORAOCORRENCIA,PERIDOOCORRENCIA,DATACOMUNICACAO,DATAELABORACAO,BO_AUTORIA,FLAGRANTE,NUMERO_BOLETIM_PRINCIPAL,LOGRADOURO,NUMERO,BAIRRO,CIDADE,UF,LATITUDE,LONGITUDE,DESCRICAOLOCAL,SOLUCAO,DELEGACIA_NOME,DELEGACIA_CIRCUNSCRICAO,ESPECIE,RUBRICA,STATUS,PLACA_VEICULO,UF_VEICULO,CIDADE_VEICULO,DESCR_COR_VEICULO,DESCR_MARCA_VEICULO,ANO_FABRICACAO,ANO_MODELO,DESCR_TIPO_VEICULO,QUANT_CELULAR,MARCA_CELULAR,ï»¿ANO_BO
2022.0,1,jan/22,03/01/2022 10.54,03/01/2022 10.54,02/01/2022,13.07,A TARDE,03/01/2022,03/01/2022 10.54,Desconhecida,Não,NÂO INFORMADO,RUA OLIVO GOMES,211.0,SANTANA,S.JOSE DOS CAMPOS,SP,-23.16172911,-45.89426727,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,04º D.P. S.JOSE DOS CAMPOS,04º D.P. S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,Consumado,FCO9548,SP,S.JOSE DOS CAMPOS,Prata,I/FORD FIESTA SD 1.6LTIA,2014.0,2015.0,AUTOMOVEL,1.0,Samsung,
2022.0,2526971,2526971/2021,31/12/2021 15.29,03/01/2022 11.07,31/12/2021,1.1,DE MADRUGADA,31/12/2021,31/12/2021 15.29,Desconhecida,Não,NÂO INFORMADO,RODOVIA VITO ARDITO,121.0,JARDIM CAMPO GRANDE,CACAPAVA,SP,-23.17898976,-45.649605735,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.SEC.S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,MOTOROLA,
2022.0,1020,1020/2022,01/01/2022 13.02,03/01/2022 11.29,30/12/2021,13.0,A TARDE,01/01/2022,01/01/2022 13.02,Desconhecida,Não,NÂO INFORMADO,RUA ANTONIO FREDERICO OZANAM,1131.0,CHÁCARA POUSADA DO VALE,S.JOSE DOS CAMPOS,SP,-23.22110227,-45.78071606,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DELEGACIA ELETRONICA,06º D.P. S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,MOTOROLA,
2022.0,1,jan/22,03/01/2022 11.10,03/01/2022 11.36,01/01/2022,6.4,PELA MANHÃ,03/01/2022,03/01/2022 11.10,Desconhecida,Não,NÂO INFORMADO,RODOVIA PRESIDENTE DUTRA,6.0,VILA CELESTE,LORENA,SP,-22.73429716,-45.11531799,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.PIQUETE,01º D.P. LORENA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Xiaomi,
2022.0,6,jun/22,03/01/2022 12.36,03/01/2022 12.36,02/01/2022,14.2,A NOITE,03/01/2022,03/01/2022 12.36,Desconhecida,Não,NÂO INFORMADO,Rua Capitão Raul Fagundes,341.0,Monte Castelo,S.JOSE DOS CAMPOS,SP,-23.1844955,-45.8734082,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,02º D.P. S.JOSE DOS CAMPOS,02º D.P. S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Outros,
2022.0,8235,8235/2022,03/01/2022 10.02,03/01/2022 13.18,03/01/2022,14.2,EM HORA INCERTA,03/01/2022,03/01/2022 10.02,Desconhecida,Não,NÂO INFORMADO,NÂO INFORMADO,0.0,MARTINS DE SA,CARAGUATATUBA,SP,-23.17898976,-45.649605735,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DELEGACIA ELETRONICA,DEL.POL.CARAGUATATUBA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,MOTOROLA,
2022.0,15,15/2022,03/01/2022 16.19,03/01/2022 16.34,01/01/2022,10.3,PELA MANHÃ,03/01/2022,03/01/2022 16.19,Desconhecida,Não,NÂO INFORMADO,RUA NÃO INFORMADA,1.0,CENTRO,CACAPAVA,SP,-23.10287729,-45.70711828,Via pública,BO PARA INVESTIGAÇÃO,DEL.POL.CAÇAPAVA,DEL.POL.CAÇAPAVA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Motorola,
2022.0,9192,9192/2022,03/01/2022 11.20,03/01/2022 16.41,01/01/2022,1.48,DE MADRUGADA,03/01/2022,03/01/2022 11.20,Desconhecida,Não,NÂO INFORMADO,AVENIDA PAQUETÁ,1000.0,PAUBA,S.SEBASTIAO,SP,-23.69,-45.55909034,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DELEGACIA ELETRONICA,02º D.P. S. SEBASTIAO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Outros,
2022.0,54,54/2022,03/01/2022 22.33,03/01/2022 22.46,01/01/2022,0.3,DE MADRUGADA,03/01/2022,03/01/2022 22.33,Desconhecida,Não,NÂO INFORMADO,RUA ana francisca fachini,1.0,MARTINS DE SA,CARAGUATATUBA,SP,-23.6167084,-45.39220392,Via pública,BO PARA INVESTIGAÇÃO,DEL.POL.CARAGUATATUBA,DEL.POL.CARAGUATATUBA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,SAMSUNG,
2022.0,14053,14053/2022,04/01/2022 00.11,04/01/2022 00.11,01/01/2020,16.0,A TARDE,03/01/2022,04/01/2022 00.11,Desconhecida,Não,NÂO INFORMADO,RUA ARARAS,236.0,BOSQUE DOS EUCALIPTOS,S.JOSE DOS CAMPOS,SP,-23.25760766,-45.88809059,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,07º D.P. S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,MOTOROLA,
2022.0,14806,14806/2022,04/01/2022 00.59,04/01/2022 00.58,31/12/2021,4.05,DE MADRUGADA,03/01/2022,04/01/2022 00.59,Desconhecida,Não,NÂO INFORMADO,RUA ONOFRE JOSE DOS REIS,556.0,JARDIM IMPERIAL,S.JOSE DOS CAMPOS,SP,-23.28275749,-45.89947641,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,SAMSUNG,
2022.0,14253,14253/2022,04/01/2022 01.15,04/01/2022 01.15,02/01/2022,22.25,A NOITE,03/01/2022,04/01/2022 01.15,Desconhecida,Não,NÂO INFORMADO,RUA CESARINO ONOFRE DOS SANTOS,80.0,PRAIA DE JUQUEÍ,S.SEBASTIAO,SP,-23.69,-45.7195516,Veículo em movimento,BO PARA REGISTRO,DELEGACIA ELETRONICA,04º D.P. S. SEBASTIÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,SAMSUNG,
2022.0,15476,15476/2022,04/01/2022 01.35,04/01/2022 01.36,01/01/2022,11.0,PELA MANHÃ,03/01/2022,04/01/2022 01.35,Desconhecida,Não,NÂO INFORMADO,RUA PINTOR GÔMIDE,24.0,ENSEADA,UBATUBA,SP,-23.48970518,-45.09800613,Outros,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.UBATUBA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,SAMSUNG,
2022.0,16683,16683/2022,04/01/2022 02.41,04/01/2022 02.42,03/01/2022,14.2,A TARDE,04/01/2022,04/01/2022 02.41,Desconhecida,Não,NÂO INFORMADO,RODOVIA OSWALDO CRUZ,850.0,JARDIM CAROLINA,UBATUBA,SP,-23.4375951,-45.0915671,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.UBATUBA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,MOTOROLA,
2022.0,16835,16835/2022,04/01/2022 02.22,04/01/2022 03.29,03/01/2022,0.3,DE MADRUGADA,04/01/2022,04/01/2022 02.22,Desconhecida,Não,NÂO INFORMADO,AVENIDA JOSÉ HERCULANO,1131.0,PORTO NOVO,CARAGUATATUBA,SP,-23.67823816,-45.43829396,Comércio e serviços,BO PARA INVESTIGAÇÃO,DELEGACIA ELETRONICA,01º D.P. CARAGUATATUBA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - ESTABELECIMENTO COMERCIAL,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Samsung,
2022.0,5917,5917/2022,02/01/2022 20.17,04/01/2022 09.00,31/12/2021,2.3,DE MADRUGADA,02/01/2022,02/01/2022 20.17,Desconhecida,Não,NÂO INFORMADO,RODOVIA VITO ARDITO,121.0,JARDIM CAMPO GRANDE,CACAPAVA,SP,-23.17898976,-45.649605735,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.SEC.S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,MOTOROLA,
2022.0,10,out/22,04/01/2022 09.46,04/01/2022 10.07,31/12/2021,4.3,DE MADRUGADA,04/01/2022,04/01/2022 09.46,Desconhecida,Não,NÂO INFORMADO,RODOVIA PRESIDENTE DUTRA (BR 116),96.0,RURAL,PINDAMONHANGABA,SP,-22.96875995,-45.4375802,Comércio e serviços,ENCAMINHAMENTO DP ÁREA DO FATO,01º D.P. JACAREI,01º D.P. PINDAMONHANGABA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Samsung,
2022.0,6,jun/22,04/01/2022 12.45,04/01/2022 12.51,01/01/2022,14.2,A NOITE,04/01/2022,04/01/2022 12.45,Desconhecida,Não,NÂO INFORMADO,RUA DOUTOR JOÃO PRADO,11.0,PRAIA DAS PALMEIRAS,CARAGUATATUBA,SP,-23.67272791,-45.4343868,Via pública,ENCAMINHAMENTO DP ÁREA DO FATO,06º D.P. S.JOSE DOS CAMPOS,01º D.P. CARAGUATATUBA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Xiaomi,
2022.0,20709,20709/2022,04/01/2022 14.57,04/01/2022 14.57,01/01/2022,1.4,DE MADRUGADA,04/01/2022,04/01/2022 14.57,Desconhecida,Não,NÂO INFORMADO,RUA HUGO DEHN,565.0,BAREQUECABA,S.SEBASTIAO,SP,-23.69,-45.43411185,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,01º D.P. S.SEBASTIÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,LG,
2022.0,2,fev/22,04/01/2022 14.46,04/01/2022 15.27,03/01/2022,8.0,PELA MANHÃ,04/01/2022,04/01/2022 14.46,Desconhecida,Não,NÂO INFORMADO,NÂO INFORMADO,0.0,ITAGUASSU,APARECIDA,SP,-23.17898976,-45.649605735,Residência,APRECIAÇÃO DO DELEGADO TITULAR,DISE- DEL.SEC.GUARATINGUETA,DEL.POL.APARECIDA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - RESIDENCIA,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Xiaomi,
2022.0,21022,21022/2022,04/01/2022 16.10,04/01/2022 16.10,04/01/2022,13.0,A TARDE,04/01/2022,04/01/2022 16.10,Desconhecida,Não,NÂO INFORMADO,AVENIDA DOUTOR ABÍLIO F M DE CASTRO,563.0,PRAIA DA BORACÉIA,S.SEBASTIAO,SP,-23.69,-45.8342251,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,04º D.P. S. SEBASTIÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,LENOVO,
2022.0,20,20/2022,04/01/2022 15.33,04/01/2022 17.07,03/01/2022,20.0,A NOITE,04/01/2022,04/01/2022 15.33,Conhecida,Não,NÂO INFORMADO,TRAVESSA benedito cruz,15.0,BARRANCO ALTO,CARAGUATATUBA,SP,-23.68982268,-45.4482708,Via pública,BO PARA INQUÉRITO,01º D.P. CARAGUATATUBA,01º D.P. CARAGUATATUBA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,Consumado,ESN5D90,SP,CARAGUATATUBA,Preta,HONDA/CG 160 START,2018.0,2019.0,MOTOCICLO,1.0,Apple,
2022.0,10,out/22,04/01/2022 23.05,04/01/2022 23.23,04/01/2022,21.4,A NOITE,04/01/2022,04/01/2022 23.05,Desconhecida,Não,NÂO INFORMADO,RUA TENENTE LUNA,111.0,CENTRO,LORENA,SP,-22.72889023,-45.12083981,Via pública,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.LORENA,02º D.P. LORENA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,MOTOROLA,
2022.0,25076,25076/2022,05/01/2022 03.57,05/01/2022 09.24,04/01/2022,14.2,EM HORA INCERTA,04/01/2022,05/01/2022 03.57,Desconhecida,Não,NÂO INFORMADO,RUA IVAN SERPA,162.0,VILA BRANCA,JACAREI,SP,-23.26174347,-45.94189844,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,01º D.P. JACAREI,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,MOTOROLA,
2022.0,97,97/2022,05/01/2022 09.55,05/01/2022 10.02,04/01/2022,22.0,A NOITE,05/01/2022,05/01/2022 09.55,Desconhecida,Não,NÂO INFORMADO,AVENIDA VILA RICA,1.0,ESTIVA,TAUBATE,SP,-23.01512882,-45.56835757,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.SEC.TAUBATE PLANTÃO,02º D.P. TAUBATE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Multilaser,
2022.0,28092,28092/2022,05/01/2022 12.01,05/01/2022 12.01,03/01/2022,14.2,A TARDE,05/01/2022,05/01/2022 12.01,Desconhecida,Não,16683/2022 - 900020,RODOVIA OSWALDO CRUZ,850.0,JARDIM CAROLINA,UBATUBA,SP,-23.4375951,-45.0915671,Via Pública,BO PARA ADENDO,DELEGACIA ELETRONICA,DEL.POL.UBATUBA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,MOTOROLA,
2022.0,103,103/2022,05/01/2022 12.30,05/01/2022 12.40,05/01/2022,12.0,PELA MANHÃ,05/01/2022,05/01/2022 12.30,Desconhecida,Não,NÂO INFORMADO,RUA LUÍS VAZ DE TOLÊDO PIZA,1.0,SAO JOSE,TAUBATE,SP,-23.01343216,-45.54228553,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.SEC.TAUBATE PLANTÃO,03º D.P. TAUBATE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Xiaomi,
2022.0,28631,28631/2022,05/01/2022 12.56,05/01/2022 12.56,04/01/2022,10.4,PELA MANHÃ,05/01/2022,05/01/2022 12.56,Desconhecida,Não,NÂO INFORMADO,ALAMEDA DOS CEDROS DO LÍBANO,230.0,CIDADE JARDIM,CARAGUATATUBA,SP,-23.17898976,-45.649605735,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. CARAGUATATUBA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,LG,
2022.0,28679,28679/2022,05/01/2022 13.06,05/01/2022 13.06,04/01/2022,21.2,A NOITE,05/01/2022,05/01/2022 13.06,Desconhecida,Não,NÂO INFORMADO,RUA MANOEL ANTÔNIO DE ALMEIDA,1.0,VERANEIO IJAL,JACAREI,SP,-23.30751,-46.042255,Outros,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. JACAREI,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,SAMSUNG,
2022.0,28876,28876/2022,05/01/2022 13.24,05/01/2022 13.24,02/01/2022,1.4,DE MADRUGADA,05/01/2022,05/01/2022 13.24,Desconhecida,Não,NÂO INFORMADO,AVENIDA DOUTOR ALDINO SCHIAVI,230.0,MARTIM DE SÁ,CARAGUATATUBA,SP,-23.17898976,-45.649605735,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.CARAGUATATUBA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,MOTOROLA,
2022.0,29282,29282/2022,05/01/2022 13.54,05/01/2022 13.55,27/12/2021,23.4,A NOITE,05/01/2022,05/01/2022 13.54,Desconhecida,Não,9985/2022 - 900020,AVENIDA GOVERNADOR MÁRIO COVAS JÚNIOR,1131.0,URUBU,ILHABELA,SP,-23.69,-45.4586267,Via Pública,BO PARA ADENDO,DELEGACIA ELETRONICA,DEL.POL.ILHABELA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,SAMSUNG,
2022.0,85,85/2022,05/01/2022 14.56,05/01/2022 15.14,05/01/2022,12.3,A TARDE,05/01/2022,05/01/2022 14.56,Desconhecida,Não,NÂO INFORMADO,AVENIDA altino arantes,173.0,CENTRO,CARAGUATATUBA,SP,-23.62568523,-45.41331592,Comércio e serviços,BO PARA REGISTRO,DEL.POL.CARAGUATATUBA,DEL.POL.CARAGUATATUBA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - ESTABELECIMENTO COMERCIAL,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Motorola,
2022.0,108,108/2022,05/01/2022 15.05,05/01/2022 16.01,04/01/2022,21.4,A NOITE,05/01/2022,05/01/2022 15.05,Desconhecida,Não,NÂO INFORMADO,RUA josé bento alvarenga,150.0,INDUSTRIAL VOLKSWAGEN,TAUBATE,SP,-23.05246705,-45.630407,Comércio e serviços,BO PARA INVESTIGAÇÃO,DEL.SEC.TAUBATE PLANTÃO,04º D.P. TAUBATE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - ESTABELECIMENTO COMERCIAL,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,ASUS,
2022.0,108,108/2022,05/01/2022 15.05,05/01/2022 16.01,04/01/2022,21.4,A NOITE,05/01/2022,05/01/2022 15.05,Desconhecida,Não,NÂO INFORMADO,RUA josé bento alvarenga,150.0,INDUSTRIAL VOLKSWAGEN,TAUBATE,SP,-23.05246705,-45.630407,Comércio e serviços,BO PARA INVESTIGAÇÃO,DEL.SEC.TAUBATE PLANTÃO,04º D.P. TAUBATE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - ESTABELECIMENTO COMERCIAL,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Motorola,
2022.0,108,108/2022,05/01/2022 15.05,05/01/2022 16.01,04/01/2022,21.4,A NOITE,05/01/2022,05/01/2022 15.05,Desconhecida,Não,NÂO INFORMADO,RUA josé bento alvarenga,150.0,INDUSTRIAL VOLKSWAGEN,TAUBATE,SP,-23.05246705,-45.630407,Comércio e serviços,BO PARA INVESTIGAÇÃO,DEL.SEC.TAUBATE PLANTÃO,04º D.P. TAUBATE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - ESTABELECIMENTO COMERCIAL,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Samsung,
2022.0,108,108/2022,05/01/2022 15.05,05/01/2022 16.01,04/01/2022,21.4,A NOITE,05/01/2022,05/01/2022 15.05,Desconhecida,Não,NÂO INFORMADO,RUA josé bento alvarenga,150.0,INDUSTRIAL VOLKSWAGEN,TAUBATE,SP,-23.05246705,-45.630407,Comércio e serviços,BO PARA INVESTIGAÇÃO,DEL.SEC.TAUBATE PLANTÃO,04º D.P. TAUBATE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - ESTABELECIMENTO COMERCIAL,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,ASUS,
2022.0,108,108/2022,05/01/2022 15.05,05/01/2022 16.01,04/01/2022,21.4,A NOITE,05/01/2022,05/01/2022 15.05,Desconhecida,Não,NÂO INFORMADO,RUA josé bento alvarenga,150.0,INDUSTRIAL VOLKSWAGEN,TAUBATE,SP,-23.05246705,-45.630407,Comércio e serviços,BO PARA INVESTIGAÇÃO,DEL.SEC.TAUBATE PLANTÃO,04º D.P. TAUBATE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - ESTABELECIMENTO COMERCIAL,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Motorola,
2022.0,108,108/2022,05/01/2022 15.05,05/01/2022 16.01,04/01/2022,21.4,A NOITE,05/01/2022,05/01/2022 15.05,Desconhecida,Não,NÂO INFORMADO,RUA josé bento alvarenga,150.0,INDUSTRIAL VOLKSWAGEN,TAUBATE,SP,-23.05246705,-45.630407,Comércio e serviços,BO PARA INVESTIGAÇÃO,DEL.SEC.TAUBATE PLANTÃO,04º D.P. TAUBATE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - ESTABELECIMENTO COMERCIAL,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Samsung,
2022.0,76,76/2022,05/01/2022 15.47,05/01/2022 16.13,03/01/2022,3.4,DE MADRUGADA,05/01/2022,05/01/2022 15.47,Desconhecida,Não,NÂO INFORMADO,AVENIDA ARMANDO DE BARROS PEREIRA,50.0,PRAIA GRANDE,UBATUBA,SP,-23.46234918,-45.06593973,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.UBATUBA,DEL.POL.UBATUBA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,SAMSUNG,
